,User,Skills
9512,9512,"['sales', 'and', 'marketing,', 'business', 'development', ',', 'account', 'management,', 'solution', 'sales,', 'negotiation,', 'team', 'management,', 'client', 'relationship', 'management', 'it', 'skills', 'details', 'marketing', 'management,key', 'account', 'management,solution', 'selling,strategic', 'account', 'management,account', 'relationship', 'management,key', 'client', 'management,it', 'sales,it', 'product', 'sales,account', 'development,business', 'relationship', 'management']"
9513,9513,"['marketing,branding,sales,lead', 'generation,', 'business', 'development,', 'team', 'management,', 'distribution', 'management,', 'fmcg', 'sales,', 'channel', 'distribution,', 'area', 'sales,', 'asm,', 'target', 'marketing,distribution', 'channel', 'management,channel', 'sales', 'management,channel', 'development,corporate', 'sales,distribution', 'development,marketing', 'campaigns,marketing', 'management,corporate', 'business', 'development,channel', 'marketing']"
9514,9514,"['html,jquery,c#,asp.net,asp.net', 'mvc,sql', 'server,javascript,ajax,', 'crystal', 'report,', 'angularjs,', 'it', 'skills', 'details', 'windows', 'services,c#.net,ms.net,software', 'development,web', 'application', 'development']"
9515,9515,"['asp.net,mvc,nhibernet,webservices,wcf,c#..ajax,xml,dhtml,css,singleton', 'it', 'skills', 'details', 'ms', 'sql', 'server,web', 'services,web', 'application', 'development,c#.net,web', 'designing,software', 'development,visual', 'studio,web', 'technologies,vss']"
9516,9516,"['winform,', 'asp.net,', 'mvc,', 'javascript,', 'jquery,', 'entity', 'framework', '4.0', 'it', 'skills', 'details', 'asp.net', 'ajax,visual', 'c#,ado.net,asp.net', 'mvc,ms', 'sql', 'server,asp', 'net,c#.net,winforms,vb.net,.net', 'framework']"
9517,9517,"['technical', 'sales', 'engineer,sales/bd', 'mgr,technical', 'sales,business', 'development,product', 'management,competitor', 'analysis,distribution', 'management,brand', 'management,client', 'relationship', 'management,market', 'expansion,supplier', 'mgmt', 'it', 'skills', 'details', 'new', 'business', 'development,new', 'market', 'development,supplier', 'management']"
9518,9518,"['financial', 'accounting,financial', 'analysis,direct', 'sales,interpersonal', 'skills,communication', 'skills,team', 'coordination,time', 'management,mba', '-', 'finance', 'and', 'marketing', 'more', 'interested', 'in', 'the', 'area', 'of', 'finance', 'mba', 'finance,financial', 'planning,financial', 'advisory,financial', 'markets,financial', 'services,sales', 'management']"
9519,9519,"['handling', 'team,', 'sales,', 'account', 'service', 'manager,', 'corporate', 'sales.', 'territory', 'sales', 'management,managed', 'services,account', 'services,account', 'relationship', 'management,territory', 'development,territory', 'growth,service', 'management,service', 'sales,channel', 'partners,service', 'delivery']"
9520,9520,"['sales', 'analyst,', 'lead', 'generation,', 'marketing,', 'sales,', 'business', 'development,', 'strategic', 'planning,', 'leadership,', 'business', 'analytics,', 'market', 'research,', 'business', 'research,', 'team', 'building,', 'operations,', 'internet', 'marketing,', 'retail', 'sales,', 'channel', 'sales,', 'it', 'skills', 'details', 'marketing', 'analysis,lead', 'management,marketing', 'planning,brand', 'marketing,marketing', 'communication,marketing', 'operations,team', 'management,brand', 'planning,competitive', 'analysis,sales', 'management']"
9521,9521,"['key', 'account', 'management,', 'business', 'development,', 'corporate', 'sales,', 'business', 'development', 'management,', 'channel', 'sales', 'strategies,', 'customer', 'acquisition,', 'penetration,', 'strategic', 'account', 'management,client', 'relationship', 'management,key', 'accounts,key', 'client', 'management,account', 'development,area', 'sales', 'management,marketing,brand', 'management,strategic', 'business', 'planning,product', 'management']"
9522,9522,"['marketing,online', 'media,digital', 'media,advertising,brand', 'building,online', 'advertising,sales', 'marketing', 'management,new', 'business', 'development,media', 'sales,media', 'strategy,key', 'account', 'management,sales', 'management']"
9523,9523,"['c#,asp.net,sql', 'server', '2008,web', 'api,', 'windows', 'services,', 'wcf', 'services', 'it', 'skills', 'details', 'asp.net', 'mvc,c#.net,ado.net,asp.net', 'ajax,web', 'services,windows', 'application,reporting', 'services,software', 'engineering,.net', 'framework,software', 'development']"
9524,9524,"['c#.net,', 'asp.net,windows', 'services,', 'ssrs', 'reports,', 'crystal', 'reports,dot', 'net', '4.5,javascript,jquery,sql', 'server', '2012,', 'jira,', 'bug', 'tracking', 'tool,', 'wcf', 'services,', 'it', 'skills', 'details', 'ado.net,asp.net', 'ajax,.net', 'framework,reporting', 'services,jquery', 'mobile,ms.net,visual', 'studio,web', 'services,ms', 'sql', 'server,microsoft', 'technologies']"
9525,9525,"['c#,vb.net,sqlserver2005/2008,asp.net,html,ajax,', ',', 'wcf,ado.net,', 'java', 'script', 'it', 'skills', 'details', 'javascript,sql', 'server,windows', 'services,wcf', 'services,c#.net,web', 'services,windows', 'application,devexpress,software', 'development,linq']"
9526,9526,"['asp.net,', 'c#,', 'wcf', 'services,', 'web', 'services,', 'bootstrap,', 'css,', 'html,', 'ssrs', 'reports,', 'sql', '2008,', 'ajax,', 'ms-access', 'it', 'skills', 'details', 'asp.net', 'ajax,sql', 'server,c#.net,javascript,jquery,software', 'development,web', 'development,web', 'technologies']"
9527,9527,"['c#,asp.net,sql', 'server,', 'asp.net', 'mvc', '4,', 'ado.net,', 'oracle,', 'it', 'skills', 'details', 'asp.net', 'ajax,visual', 'c#,c#.net,windows', 'forms,.net', 'framework,windows', 'application,wcf,ms', 'visual', 'studio.net,software', 'development,visual', 'studio']"
9528,9528,"['windows,marketing,sales,business', 'development,key', 'account', 'management,marketing', 'research,brand', 'building,industrial', 'sales,b2b', 'sales,business', 'development', 'management,operating', 'systems,mechanical', 'engineering,management,regional', 'sales', 'marketing', 'management,sales', 'management,marketing', 'promotions']"
9529,9529,"['territory', 'sales', 'management,', 'channel', 'sales,', 'channel', 'sales', 'management,', 'retail', 'channel', 'sales,', 'distribution', 'management,', 'marketing,distributor', 'sales,channel', 'distribution,rural', 'sales,appoint,business', 'development,distribution', 'network,distributor', 'handling,market', 'expansion,sales', 'promotion']"
9530,9530,"['c++,html,c,oracle10g,sql,plsql,java,php,joomla,wordpress,drupal', 'it', 'skills', 'details', 'core', 'php,mysql,jquery,opencart,oracle', 'sql,web', 'development,software', 'engineering,web', 'technologies,oracle', 'development,software', 'development']"
9531,9531,"['ui/ux', 'designing,', 'problem', 'solving,', 'information', 'design,', 'visual', 'design,', 'user', 'experience,', 'wireframe', '&', 'flow,', 'icon', 'design,', 'info-graphic', 'designs', 'it', 'skills', 'details', 'photoshop,graphic', 'designing,user', 'interface', 'designing,illustrator,information', 'architecture,graphics,brochure', 'design,indesign,prototyping,corporate', 'identity']"
9532,9532,"['sharepoint', '2010/2013,ssrs,ssas,.net,sql', 'server', '2008,sql', 'server', '2012,javascript,jquery,html,css,', 'angular', 'js,', 'windows', 'azure', 'it', 'skills', 'details', 'ms', 'sql', 'server,visual', 'c#,c#.net,infopath,sharepoint', 'designer,ssis,.net', 'framework,sharepoint', 'development,visual', 'studio,sharepoint', 'server']"
9533,9533,"['angular', 'js,php,mysql,javascript,jquery,html5,css3', 'ui', 'development,web', 'application', 'development,dreamweaver,user', 'interface', 'designing,web', 'designing,web', 'technologies,bootstrap,photoshop,web', 'ui,le']"
9534,9534,"['art', 'direction,wap,design,mobile', 'applications', 'design,typography,prototyping,wireframe', 'design,ui/ux', 'desiging,html,css,css3,div.', 'tags,javascript,frontpage,dreamweaver,website', 'mock', 'up', 'design', 'and', 'prototyping', 'website', 'layout,psd', 'to', 'html', 'it', 'skills', 'details', 'photoshop,user', 'interface', 'designing,web', 'designing,interaction', 'design,visual', 'design,illustrator,wireframing,application', 'design,web', 'technologies']"
9535,9535,"['html,adobe', 'creative', 'suite,user', 'interface', 'design,ui', '/', 'ux', 'designer', 'it', 'skills', 'details', 'photoshop,user', 'experience', 'design,ui', 'development,interaction', 'design,graphic', 'designing,web', 'designing,visual', 'design,dreamweaver,javascript,bootstrap']"
9536,9536,"['php5,', 'codeigniter,', 'elasticsearch,', 'html,', 'css,', 'javascript,', 'jquery,', 'mvc,', 'ajax,', 'cakephp,', 'it', 'skills', 'details', 'core', 'php,codeigniter', 'framework,mysql,wordpress,mvc', 'architecture,web', 'development,software', 'development,web', 'technologies,rest']"
9537,9537,"['corporate', 'sales,', 'business', 'development,business', 'development', 'new', 'business', 'development,marketing', 'initiatives,product', 'promotion,area', 'sales', 'management,sales', 'development,corporate', 'marketing,brand', 'awareness,business', 'alliances,corporate', 'tie-ups,client', 'development']"
9538,9538,"['share', 'point', 'server', '2013,sharepoint', 'online,office353,sharepoint', 'designer', '2010,excel,jquery,css,html,it', 'business', 'analysis,infopath,sharepoint', '2010', 'it', 'skills', 'details', 'javascript,asp.net,sharepoint', 'development,sql', 'server,c#,sharepoint', 'server,c#.net,project', 'server,.net']"
9539,9539,"['symfony,', 'codeigniter,', 'laravel,', 'php,', 'mysql,', 'jquery,', 'javascript,', 'angular', 'js', 'it', 'skills', 'details', 'core', 'php,codeigniter', 'framework,ajax,opencart,wordpress,magento,facebook', 'api,mvc', 'framework,html,web', 'development']"
9540,9540,"['team', 'management,leadership', 'skills,inside', 'sales,business', 'development,sales,market', 'research,market', 'analysis', 'it', 'skills', 'details', 'territory', 'sales', 'management,lead', 'generation,business', 'research,client', 'development,marketing', 'management,lead', 'management,market', 'development,sales', 'development,crm', 'sales,email', 'campaign']"
9541,9541,"['b2b', 'organizational', 'sales', 'business', 'development', 'management,marketing', 'planning,business', 'relationship', 'management,area', 'sales', 'management,business', 'banking,team', 'management,b2b', 'sales,corporate', 'relations,distribution', 'network,government', 'business']"
9542,9542,"['php,', 'mysql,', 'ajax,', 'jquery,', 'javascript,', 'html,', 'css,', 'codeignitor,', 'prestashop,', 'web', 'services,', 'third', 'party', 'api.', 'it', 'skills', 'details', 'codeigniter,ui', 'development,web', 'development,mvc', 'framework,software', 'development']"
9543,9543,"['corporate', 'sales,', 'b2b', 'marketing,', 'sales', 'executive', 'activities,', 'sales', 'management,business', 'development', 'management,relationship', 'management,crm,revenue', 'management,strategic', 'management,mba,event', 'management,hotel', 'sales']"
9544,9544,"['information', 'architecture,user', 'interface', 'designing,user', 'experience,user', 'experience', 'design,html', '5/4,css', '2/3,photoshop,dreamweaver,vignette', 'content', 'management.', 'it', 'skills', 'details', 'interaction', 'design,ux,web', 'designing,visual', 'design,user', 'research,usability', 'analysis,graphic', 'designing,javascript,illustrator,flash', 'designing']"
9545,9545,"['photoshop,', 'html,xhtml,html5,css1/2,css3,', 'dreamweaver,coreldraw,illustrator,', 'indesign,', 'flash,', 'flash', 'script', 'basics,', 'javascript,', 'jquery', 'etc.,', 'it', 'skills', 'details', 'ui', 'development,flash', 'designing,action', 'script,web', 'designing,corel', 'draw,user', 'interface', 'designing,web', 'development,graphic', 'designing,phonegap,swish']"
9546,9546,"['product', 'manager,product/brand', 'mgr,marketing,sales,business', 'development,channel', 'management,brand', 'management,product', 'management,strategic', 'planning,market', 'analysis,key', 'account', 'management,digital', 'marketing,social', 'media', 'mgmt,community', 'management', 'inbound', 'marketing,new', 'business', 'development,strategic', 'brand', 'management,brand', 'strategy,content', 'marketing,brand', 'planning,media', 'management,product', 'strategy,product', 'marketing,brand', 'campaigns']"
9547,9547,"['crm,', 'marketing,', 'b2b', 'sales,', 'b2c', 'marketing,', 'pr', 'marketing', 'management,healthcare', 'marketing,crm', 'management,branding,field', 'marketing,relationship', 'management,financial', 'sales']"
9548,9548,"['angularjs', ',', 'html,', 'html5,', 'css,', 'css3,', 'bootstrap3,', 'javascript,', 'jquery,', 'jquery', 'mobile,', 'photoshop,', 'asp.net,', 'fusion', 'automation', 'tool.', 'it', 'skills', 'details', 'ui', 'development,php,web', 'application', 'development,user', 'controls,web', 'services,user', 'interface', 'designing,jsp,software', 'engineering,web', 'designing,web', 'technologies']"
9549,9549,"['talent', 'acquisition,jd', 'creation,coordination', 'and', 'selection,employee', 'engagement,training', 'and', 'development,on-boarding', 'and', 'separation,offer', 'discussion/', 'negotiation,joining', 'formalities,induction,recruitment,employee', 'orientation,mass', 'hiring', 'it', 'skills', 'details', 'it', 'recruitment,hr', 'operations,induction', 'program,employee', 'retention,senior', 'hr,onboarding,performance', 'appraisal', 'process,offer', 'generation,human', 'resource', 'management,hr', 'mis']"
